id,labels,strategy,labels_weak1,labels_weak3
1508488839047831552,0,general discourse,0,0
1536674996466089987,0,general discourse,1,1
1498794208496209922,0,general discourse,0,0
1508727628353753090,0,general discourse,0,0
1508880422163333120,0,general discourse,0,0
1509484046690275330,0,general discourse,0,0
1510738591042969602,0,general discourse,0,0
1510903450061930496,0,general discourse,0,0
1513635169994952708,0,general discourse,0,0
1513943298540552194,1,pro Russian government,0,1
1504810822538874885,0,general discourse,0,1
1497973785747722245,0,general discourse,1,1
1507469191896571906,0,general discourse,1,1
1514155064424005639,0,general discourse,0,1
1514185911101239304,0,general discourse,0,1
1515288212972974081,0,general discourse,0,1
1516988585639288833,0,general discourse,0,0
1517456327798366211,0,general discourse,0,0
1522751937036308480,0,general discourse,1,1
1523330850003111936,0,general discourse,0,0
1529581893863231489,0,general discourse,0,0
1530185307471192068,0,general discourse,0,0
1531703713940774913,0,general discourse,1,1
1539667054931968003,0,general discourse,1,1
1551355893950066688,0,general discourse,1,1
1556289490439782400,0,general discourse,0,1
1517161597856329729,0,general discourse,0,1
1512438061937922053,1,against Western countries,1,1
1556933015640612864,0,general discourse,0,1
1558045307857928193,0,general discourse,0,0
1561049398590771207,0,general discourse,0,0
1563151297079287810,0,general discourse,0,1
1564114479897399297,0,general discourse,0,0
1564764159601831936,0,general discourse,0,0
1566511768083611649,1,against Ukraine,1,1
1567278045978939394,0,general discourse,1,1
1568947129573326851,0,general discourse,0,0
1573778723391754240,0,general discourse,0,0
1348964732104007680,0,general discourse,0,1
1373791964437561354,0,general discourse,0,1
1382936595683168257,0,general discourse,0,0
1391487353617854464,1,pro Russian government,0,1
1395560316742815755,0,general discourse,0,1
1416802415936884738,0,general discourse,0,0
1422113358438977537,0,general discourse,1,1
1422999430127489026,0,general discourse,1,1
1431293069580722187,0,general discourse,0,1
1450038858872066051,0,general discourse,0,1
1458596498535448577,0,general discourse,0,1
1479297683978395648,0,general discourse,1,1
1486487745639993344,0,general discourse,0,0
1492520327259332623,1,against Western countries,1,1
1496700211074322435,0,general discourse,0,1
1496740588477108228,0,general discourse,1,1
1496871436509720580,0,general discourse,0,1
1498362196396544003,0,general discourse,1,1
1498416514206216193,1,against Ukraine,1,1
1498584845454389248,0,general discourse,1,1
1498961901874724864,0,general discourse,1,1
1499160209004154883,1,against Ukraine,0,1
1499309095307956226,1,pro Russian government,0,1
1499330076516577282,0,general discourse,1,1
1499789577489371140,0,general discourse,0,0
1500242542289379336,0,general discourse,0,0
1501669184903815169,0,general discourse,1,1
1501890515247247363,0,general discourse,0,0
1502266638883856385,0,general discourse,0,0
1502312053851185160,0,general discourse,0,0
1503112794446647298,0,general discourse,0,0
1503363960388702215,0,general discourse,1,1
1504214494699999245,0,general discourse,0,0
1504561031753961486,0,general discourse,1,1
1504622128070594560,0,general discourse,0,0
1505469063392378883,0,general discourse,0,0
1506402006596198403,1,against Western countries,0,1
1507079705660436484,0,general discourse,0,1
1508250136077647876,0,general discourse,0,1
1509216255299002379,0,general discourse,0,1
1510250567909756933,1,against Western countries,0,1
1550358998184038401,0,general discourse,0,0
1510555992463126528,0,general discourse,0,0
1510727462371614726,0,general discourse,0,1
1511357146415382534,0,general discourse,0,0
1511537869621506052,0,general discourse,0,0
1511453589478203392,0,general discourse,1,1
1512137928083972099,0,general discourse,0,1
1513636226493997058,0,general discourse,0,0
1514299116809076740,0,general discourse,1,1
1521052354518282240,0,general discourse,0,1
1524069912251342850,0,general discourse,1,1
1524145625603973122,0,general discourse,0,0
1525753000819580928,0,general discourse,1,1
1535180224685559810,0,general discourse,1,1
1538107834835017730,0,general discourse,1,1
1541948060078571521,0,general discourse,0,0
1379870852565598214,0,general discourse,0,0
1544772509723201545,0,general discourse,0,0
1545224526191104001,1,against Ukraine,0,0
1503921869300416515,1,against Ukraine,0,1
1548923974943653888,0,general discourse,0,0
1551806292032999425,0,general discourse,0,1
1552081078810189824,0,general discourse,0,0
1553439867589345282,1,pro Russian government,0,1
1555010813030809623,0,general discourse,0,1
1559999249743478784,0,general discourse,0,1
1561109802906001408,0,general discourse,0,0
1562774413451624448,0,general discourse,1,1
1571422932018286595,0,general discourse,0,0
1572586032184590337,0,general discourse,0,0
1575016866044469250,0,general discourse,0,0
1371642384363220997,0,general discourse,0,1
1386029805947158532,0,general discourse,0,1
1399671354002132993,0,general discourse,0,1
1442162122977382404,0,general discourse,1,1
1455241084146159623,0,general discourse,1,1
1467981202632032261,0,general discourse,0,1
1480837744893042693,0,general discourse,0,1
1488851143572828166,1,against Western countries,0,1
1489628604271104002,0,general discourse,1,1
1418928965239164935,1,against Western countries,1,1
1489288748458258437,0,general discourse,1,1
1492087883246751752,0,general discourse,1,1
1495865774816247811,0,general discourse,0,0
1496620741109846017,0,general discourse,0,1
1496875612635602952,0,general discourse,0,0
1496967934962450439,0,general discourse,0,0
1496972306039676937,0,general discourse,1,1
1044740334306058241,0,general discourse,1,1
1428072455147560966,0,general discourse,0,1
1497406046473650179,1,pro Russian government,0,0
1497737227320758277,1,against Western countries,0,0
1498187191377219584,0,general discourse,1,1
1498454261616676866,0,general discourse,1,1
1499201551058931713,1,against Western countries,0,0
1499805422684979203,0,general discourse,0,0
1499832933565308934,1,pro Russian government,1,1
1500531620255838217,1,pro Russian government,0,0
1501256408012144646,0,general discourse,0,1
1502045725563174914,1,against Ukraine,0,1
1568992732680523783,0,general discourse,0,1
1502277652287217667,0,general discourse,1,1
1502493978276548608,0,general discourse,0,1
1502572554577453058,0,general discourse,1,1
1499261648976039941,1,pro Russian government,0,0
1503415760433127426,1,against Ukraine,1,1
1503530179217477635,1,against Western countries,0,1
1503761492608495624,1,against Ukraine,0,0
1503923866774683653,1,against Ukraine,1,1
1503973323088306177,0,general discourse,0,0
1505229287636488198,0,general discourse,0,1
1505967442895458314,1,against Western countries,0,0
1506873953381490688,0,general discourse,0,1
1506903457176850432,0,general discourse,0,1
1507125082052874242,0,general discourse,0,1
1507264731815546882,0,general discourse,0,0
1504712017835352075,0,general discourse,0,0
1508849854658797571,0,general discourse,0,0
1508910847208435713,0,general discourse,0,0
1510872375813939202,0,general discourse,0,0
1511280097361207297,0,general discourse,0,0
1511415563012255754,1,against Western countries,0,0
1512121124011724800,1,pro Russian government,0,1
1512321388639657988,1,against Ukraine,1,1
1512426005121560578,0,general discourse,1,1
1513212532248526851,0,general discourse,1,1
1514979044877611021,0,general discourse,0,0
1516491650813800449,0,general discourse,0,0
1524689550278369281,0,general discourse,0,0
1525673535288508418,0,general discourse,1,1
1528815148605087747,1,against Ukraine,1,1
1529004526296088577,0,general discourse,0,1
1532740374577532932,0,general discourse,1,1
1539533283075280897,0,general discourse,0,1
1542400826320224257,0,general discourse,0,0
1544727772920221697,0,general discourse,0,0
1549755274126311428,0,general discourse,0,0
1553152421580390400,0,general discourse,0,0
1553568712770428929,0,general discourse,0,1
1555755156347699201,0,general discourse,0,1
1557136298053316608,0,general discourse,1,1
1557635970614296576,0,general discourse,0,1
1559294745180086274,0,general discourse,0,1
1559340398882873346,0,general discourse,0,1
1560055134285168640,1,against Ukraine,0,1
1562608791124086784,0,general discourse,0,1
1564206030258671617,0,general discourse,0,0
1574374002096750594,1,pro Russian government,1,1
1574776005348270080,0,general discourse,0,1
1575890090102231040,0,general discourse,1,1
1359806378685046789,0,general discourse,0,1
1361483311999164418,0,general discourse,0,1
1397931403845767169,0,general discourse,0,1
1409652286435987458,0,general discourse,0,1
1420040847647772677,0,general discourse,0,1
1420160090443763715,0,general discourse,0,1
1427379430435942401,0,general discourse,0,1
1447975198536441863,0,general discourse,0,1
1461717973845037073,0,general discourse,0,1
1473044288359469061,0,general discourse,0,1
1475661573557477382,1,against Western countries,0,1
1462679448646561793,0,general discourse,0,1
1411542967517683714,0,general discourse,0,1
1485688112344936449,0,general discourse,0,0
1490843504028917761,0,general discourse,0,1
1493222264841641984,0,general discourse,0,0
1493886315892338688,0,general discourse,0,0
1495426467517419528,0,general discourse,0,0
1496030749278949378,0,general discourse,0,0
1497282574841835520,1,against Western countries,1,1
1497344680878436355,0,general discourse,0,0
1497347265178001410,0,general discourse,1,1
1497767096427720704,1,pro Russian government,0,0
1497871785659883524,0,general discourse,0,0
1497873180660310016,1,against Western countries,0,1
1498204851305598976,0,general discourse,0,0
1498399978775064578,0,general discourse,1,1
1498459855753027588,1,against Ukraine,1,1
1498462467093106693,0,general discourse,0,0
1498597542271102977,0,general discourse,0,0
1498849031274917889,0,general discourse,0,1
1499405502723223556,0,general discourse,1,1
1499474377326280714,1,against Western countries,0,0
1500031319560134658,0,general discourse,0,0
1500707472880947200,0,general discourse,1,1
1500908589862383620,0,general discourse,0,0
1502070680019423245,0,general discourse,0,0
1502118641755734031,0,general discourse,0,1
1503459480272457730,0,general discourse,0,0
1504143721612328965,0,general discourse,1,1
1505658250108223494,0,general discourse,0,1
1507914070548226052,0,general discourse,0,0
1508858920369999872,0,general discourse,1,1
1508986399462100997,0,general discourse,1,1
1509171729742143495,0,general discourse,0,1
1510695679282188292,0,general discourse,1,1
1510738822828638211,0,general discourse,0,1
1511059977934446596,0,general discourse,0,1
1511181532517470208,0,general discourse,0,1
1511409631402233857,0,general discourse,0,1
1511746216320815106,0,general discourse,0,1
1536728144622796800,0,general discourse,1,1
1513666432797609987,0,general discourse,0,0
1516043371663564805,0,general discourse,0,1
1517219508343222273,0,general discourse,0,1
1531775274676891650,0,general discourse,0,1
1428363331916599315,0,general discourse,0,1
1519767562174795789,0,general discourse,0,0
1520473715422777348,0,general discourse,0,1
1521162353236226048,0,general discourse,0,1
1525959225154842624,1,against Ukraine,1,1
1528063450735321088,1,against Ukraine,1,1
1528759491482816512,0,general discourse,1,1
1532330274612207617,0,general discourse,0,0
1573960251581337600,1,pro Russian government,0,0
1538280949787525121,0,general discourse,0,1
1539406199577366530,0,general discourse,1,1
1540485889389756416,1,aimed at other countries,0,1
1562582162225766400,1,against Ukraine,1,1
1550101243250475008,0,general discourse,0,0
1550119543258750977,0,general discourse,1,1
1553316214495014912,0,general discourse,1,1
1556156532362035202,0,general discourse,0,0
1557787891329249280,0,general discourse,0,0
1564370408853364739,0,general discourse,0,0
1565782657421774852,0,general discourse,0,1
1565835856396566528,0,general discourse,0,0
1566170547658133510,0,general discourse,0,1
1571132307725230080,0,general discourse,1,1
1573487789551026176,0,general discourse,1,1
1359147104057257986,0,general discourse,0,1
1380174616077930499,0,general discourse,0,1
1381799728120164354,0,general discourse,0,1
1388136526492717061,0,general discourse,1,1
1395564932452716549,0,general discourse,1,1
1405163213541588997,0,general discourse,0,1
1405963043645935618,0,general discourse,0,1
1409990046594240516,0,general discourse,1,1
1427766055208841216,0,general discourse,0,0
1440392882641276935,0,general discourse,0,1
1446834273328287751,0,general discourse,0,1
1447257104423739397,0,general discourse,0,1
1495109699489832961,0,general discourse,0,0
1496922314121912322,0,general discourse,0,0
1496998031895326727,0,general discourse,0,0
1497224339938156547,0,general discourse,0,0
1497452923802230784,0,general discourse,0,1
1498044709465382913,1,against Ukraine,1,1
1498175226278191105,0,general discourse,0,0
1499021110955892742,0,general discourse,0,0
1499059820745400320,0,general discourse,0,1
1499140114853036033,1,pro Russian government,0,0
1499217585992519682,0,general discourse,0,0
1499534289154760709,0,general discourse,0,0
1499941880443801602,0,general discourse,0,0
1500844103290044420,0,general discourse,1,1
1501158825059098631,0,general discourse,1,1
1502070666991972352,0,general discourse,0,0
1502650118822109186,0,general discourse,1,1
1502780428805029888,0,general discourse,0,0
1503468694218940428,0,general discourse,1,1
1503721807559413761,0,general discourse,0,1
1504487417117491201,0,general discourse,0,0
1505150083368632322,0,general discourse,0,0
1505839346435473410,0,general discourse,1,1
1506554336289202177,0,general discourse,1,1
1506754346314256386,0,general discourse,0,1
1506875885529489410,0,general discourse,1,1
1508126670376505345,0,general discourse,0,1
1508235319581323269,1,against Ukraine,1,1
1502637096388997123,0,general discourse,1,1
1508474730659069961,0,general discourse,1,1
1508578887126732801,0,general discourse,0,0
1509005342038200327,0,general discourse,1,1
1509069821828231169,0,general discourse,1,1
1510383368042856448,0,general discourse,1,1
1516334592403259393,0,general discourse,1,1
1517048909239136256,0,general discourse,0,0
1518770602521370624,0,general discourse,0,0
1519024471381733376,0,general discourse,0,0
1519803396794036225,0,general discourse,0,1
1534218261734346752,0,general discourse,0,1
1539773075369369600,0,general discourse,0,0
1540514398330028032,0,general discourse,0,0
1541320261550518273,0,general discourse,0,1
1542550107144560640,0,general discourse,0,1
1546936093417025537,0,general discourse,1,1
1554857643478499332,0,general discourse,0,0
1556943225339973634,0,general discourse,0,1
1558844995058147333,0,general discourse,1,1
1560339118285996032,1,against Western countries,0,1
1561426295795642369,0,general discourse,0,0
1565247713050087424,1,against Western countries,1,1
1566769086851424257,0,general discourse,0,1
1568972139549855749,0,general discourse,1,1
1570335564905291776,0,general discourse,0,0
1572583737119965184,0,general discourse,0,0
1572966888740642821,0,general discourse,1,1
1575877637964066816,0,general discourse,1,1
1373353540706390017,0,general discourse,0,1
1425621731188756482,0,general discourse,0,0
1432193372010135552,0,general discourse,0,1
1438912084067106818,0,general discourse,0,1
1476291766588526595,0,general discourse,0,1
1483904675967557632,0,general discourse,0,0
1485095425174614019,1,against Ukraine,0,1
1493276858384801795,0,general discourse,1,1
1495064021061763075,0,general discourse,0,0
1495910353074634752,0,general discourse,0,0
1496317580553900039,0,general discourse,1,1
1496800861309255683,0,general discourse,0,0
1496937715765493765,0,general discourse,0,0
1497555069780127748,0,general discourse,0,0
1497987558386503680,0,general discourse,0,1
1498054544579645441,1,against Ukraine,0,0
1498090057361543171,0,general discourse,0,1
1498371968030158852,0,general discourse,1,1
1498626489876721666,0,general discourse,0,1
1498932265497370637,0,general discourse,0,1
1499518998555373721,0,general discourse,0,0
1499700905578532867,0,general discourse,0,0
1499729437302132741,0,general discourse,0,0
1499851775251263492,0,general discourse,0,0
1499957416674447363,0,general discourse,0,0
1500053949101101061,0,general discourse,0,1
1500100846692020231,0,general discourse,0,1
1500575123870564353,0,general discourse,0,0
1500591630256164868,0,general discourse,0,0
1500878210988445702,1,against Ukraine,0,0
1501302623432941581,1,against Ukraine,1,1
1501383737656832005,0,general discourse,0,1
1501648755811962881,0,general discourse,0,0
1502523898545512453,0,general discourse,1,1
1502931606511702018,0,general discourse,0,0
1503082161267744771,0,general discourse,0,1
1503762928360574977,0,general discourse,0,0
1504013950949675018,1,against Ukraine,0,1
1504530389645332485,0,general discourse,0,0
1505263048201838598,0,general discourse,0,1
1505286984528506882,0,general discourse,0,0
1505975885433917443,0,general discourse,1,1
1507945287398170624,0,general discourse,0,0
1508468565648752647,0,general discourse,0,1
1511688019136421892,0,general discourse,0,0
1511733721455595525,0,general discourse,0,0
1512938153342287876,0,general discourse,0,1
1514345672845103107,1,aimed at other countries,0,0
1514921489786540038,1,against Western countries,1,1
1516910507990470656,0,general discourse,0,1
1519752855636353025,0,general discourse,0,0
1519829553744650245,0,general discourse,1,1
1521090855683121152,0,general discourse,1,1
1521169679657672706,0,general discourse,1,1
1522368203225440257,0,general discourse,1,1
1524720273546788864,0,general discourse,0,0
1525966515056656385,0,general discourse,0,1
1526034713009348609,0,general discourse,0,1
1531382170647941120,0,general discourse,0,1
1535387007425269760,0,general discourse,0,1
1536091115547512833,0,general discourse,1,1
1536361055638769670,0,general discourse,0,1
1537359779726872576,0,general discourse,1,1
1540572338437357568,1,against Ukraine,1,1
1553711897576439808,0,general discourse,0,0
1548698775086108673,0,general discourse,0,0
1553834739588644869,0,general discourse,1,1
1550161015756685314,0,general discourse,1,1
1554503653553311745,0,general discourse,0,1
1529072112048439296,0,general discourse,1,1
1558499580810956800,0,general discourse,1,1
1559507187575267328,0,general discourse,1,1
1563652344902033408,0,general discourse,1,1
1567284431894765569,0,general discourse,0,0
1569006411593678848,0,general discourse,0,1
1572881624114819072,0,general discourse,1,1
1574443621624971266,0,general discourse,1,1
1339887087458295810,0,general discourse,0,1
1367111728870420484,0,general discourse,0,0
1372585133614710785,0,general discourse,0,1
1377182839125372932,1,against Western countries,1,1
1379505347925319682,0,general discourse,1,1
1379719296507650050,0,general discourse,0,0
1384657726836461571,0,general discourse,0,1
1389093343829938181,0,general discourse,0,1
1402022011870728192,0,general discourse,0,1
1401966158467649536,0,general discourse,0,1
1405145440455204867,0,general discourse,0,1
1415777038703554560,0,general discourse,0,0
1416791173306490880,0,general discourse,0,1
1436942326639652868,0,general discourse,0,1
1438075718286577668,0,general discourse,0,1
1439658177247825920,0,general discourse,0,1
1447800067503579137,0,general discourse,0,1
1451160638634536961,0,general discourse,0,1
1460502186341797888,0,general discourse,0,0
1474025833501233152,0,general discourse,0,1
1476380608976805890,0,general discourse,0,1
1489681590322085900,0,general discourse,1,1
1492201816938926087,0,general discourse,1,1
1493704691275874304,0,general discourse,0,0
1572418386466074624,0,general discourse,0,0
1495835644123394054,0,general discourse,0,0
1496226199927984137,0,general discourse,0,0
1497118351574851587,0,general discourse,0,1
1497216855706333187,0,general discourse,0,1
1497280171170279430,0,general discourse,1,1
1497780782839910400,0,general discourse,1,1
1497811633053261825,0,general discourse,0,1
1497910281925767171,0,general discourse,0,1
1497978602612269060,0,general discourse,0,0
1497979202401972225,0,general discourse,0,0
1498195637522911237,0,general discourse,1,1
1498598557473021953,0,general discourse,0,0
1498914939939192833,0,general discourse,0,0
1499171523118223366,0,general discourse,0,0
1499427774091649027,0,general discourse,0,0
1500217757081960448,0,general discourse,1,1
1500256675474907144,1,against Ukraine,1,1
1500469715344498690,0,general discourse,0,0
1501339721410260992,0,general discourse,1,1
1515353095395491845,0,general discourse,1,1
1501832533780086787,0,general discourse,0,1
1502897783568691201,0,general discourse,0,1
1503142697540153344,0,general discourse,0,0
1503315712361828352,0,general discourse,1,1
1503309542314192896,0,general discourse,1,1
1504399263090245632,0,general discourse,1,1
1506449616010571778,0,general discourse,0,0
1506646748445425665,0,general discourse,0,0
1510697763041914888,0,general discourse,0,1
1511830644116135948,0,general discourse,1,1
1512280021477457921,0,general discourse,1,1
1513548833271201801,1,pro Russian government,1,1
1514145386025340928,0,general discourse,1,1
1514085757782274051,1,against Ukraine,0,1
1514720667865808904,0,general discourse,0,0
1520729057230565377,0,general discourse,1,1
1522958152949374976,0,general discourse,0,1
1523364036259110912,0,general discourse,0,1
1523573322583543810,0,general discourse,0,0
1526223095408779265,0,general discourse,0,1
1528044781879713792,0,general discourse,1,1
1538655963363823616,0,general discourse,0,0
1539370615152553985,0,general discourse,0,1
1543221788913668097,0,general discourse,1,1
1553136510836396032,0,general discourse,0,0
1559167311621550080,0,general discourse,1,1
1559973643173564416,0,general discourse,0,1
1560228094237376513,0,general discourse,0,1
1566319400960946176,1,pro Russian government,1,1
1567470178799349760,0,general discourse,0,1
1567684917105942530,0,general discourse,1,1
1567986819777568770,1,against Western countries,1,1
1571065230968639489,1,against Ukraine,1,1
1571499959333044232,0,general discourse,0,1
1572479597928910852,0,general discourse,0,0
1572759371045818368,0,general discourse,0,1
1574577275894374419,0,general discourse,0,0
1362083933349961734,0,general discourse,0,0
1369109960907440132,0,general discourse,1,1
1402020516102242305,0,general discourse,0,1
1407337779286138883,0,general discourse,1,1
1474121974104342544,0,general discourse,0,1
1478935276936433664,0,general discourse,0,1
1480846952032088069,0,general discourse,0,1
1483648135201271814,1,pro Russian government,0,0
1483865048506417154,0,general discourse,0,1
1486005931695656961,0,general discourse,0,0
1491878734407909391,0,general discourse,0,0
1494158770615857155,0,general discourse,0,0
1494793678400983040,1,against Ukraine,0,0
1496771043826049024,0,general discourse,0,0
1497570433394118658,0,general discourse,0,0
1497917612411404288,0,general discourse,0,0
1498719116588367877,0,general discourse,0,0
1499030242098388996,1,against Ukraine,0,1
1499179702971510786,0,general discourse,0,1
1499329405780631557,0,general discourse,1,1
1499473322484109338,0,general discourse,0,1
1499479837525909504,0,general discourse,1,1
1499592159971926027,1,against Ukraine,0,1
1499783940453715969,1,against Western countries,1,1
1500198136152743938,0,general discourse,0,1
1500214035047985152,0,general discourse,0,0
1500566173028700162,1,against Ukraine,1,1
1501198020402360320,1,against Ukraine,1,1
1501365062744870916,0,general discourse,0,1
1502314512761823239,0,general discourse,1,1
1504392489519783940,1,pro Russian government,0,1
1504939132061110275,0,general discourse,0,0
1507138224296284164,1,against Ukraine,1,1
1508803150790209556,0,general discourse,0,1
1510333076559257608,0,general discourse,1,1
1510586333089177603,0,general discourse,0,0
1510889251801821184,0,general discourse,0,0
1511074887800172555,1,aimed at other countries,1,1
1511492384944701447,1,against Ukraine,0,0
1511558456620244992,0,general discourse,0,1
1511841185601519620,0,general discourse,1,1
1512322808369618948,0,general discourse,0,1
1513499602774806539,0,general discourse,1,1
1513848758144049152,0,general discourse,0,0
1514015119725924355,0,general discourse,1,1
1514798564018327561,0,general discourse,0,1
1516156001250066433,0,general discourse,0,0
1516397065462558723,0,general discourse,0,1
1519798541639720961,0,general discourse,0,0
1520159371875041285,0,general discourse,0,0
1521247775777869825,1,against Ukraine,0,0
1521575537013051395,0,general discourse,0,1
1522802252355817477,1,against Ukraine,1,1
1526304639293046784,0,general discourse,0,0
1527572915385942017,0,general discourse,0,0
1530935614144749568,0,general discourse,0,1
1533490177469034506,0,general discourse,0,1
1535724907639803904,0,general discourse,0,1
1536069080783912960,0,general discourse,1,1
1536705636683206656,0,general discourse,1,1
1539094648425168896,0,general discourse,0,0
1539340127461249025,0,general discourse,1,1
1539578455833989122,0,general discourse,0,0
1550944612654542848,0,general discourse,0,1
1551700688849145858,0,general discourse,0,1
1556188313630941184,0,general discourse,1,1
1557087613852565505,0,general discourse,0,1
1518737268336386049,0,general discourse,0,1
1558550826959921153,0,general discourse,1,1
1561738052388675584,0,general discourse,1,1
1565005247130517504,0,general discourse,0,0
1568855550108274690,0,general discourse,1,1
1570404917021376512,0,general discourse,1,1
1573848174288334848,0,general discourse,0,1
1575015231155077120,0,general discourse,1,1
1360492296425324544,0,general discourse,0,1
1364508967767060480,0,general discourse,0,1
1366757264896516097,0,general discourse,0,1
1367806275531116552,0,general discourse,0,1
1388072157037608961,0,general discourse,1,1
1413972163992834048,0,general discourse,0,1
1418623486474469385,0,general discourse,0,1
1429499815134695425,0,general discourse,0,1
1432310878825746436,0,general discourse,0,1
1444998990999732225,0,general discourse,0,1
1447089478653419521,0,general discourse,0,1
1461056661548941315,0,general discourse,1,1
1490325166538305538,0,general discourse,0,1
1496385485949870081,0,general discourse,0,1
1496711150750343176,0,general discourse,0,0
1497722717990268929,0,general discourse,0,0
1497723833020825609,1,pro Russian government,1,1
1497934536751173637,0,general discourse,0,0
1498568053340405762,0,general discourse,0,0
1498591644412698625,0,general discourse,0,1
1498657976953053194,0,general discourse,0,0
1498718148480147456,0,general discourse,0,0
1498915361185538049,0,general discourse,0,0
1499796501865848840,0,general discourse,1,1
1500032771548454915,0,general discourse,0,0
1500311936831049729,0,general discourse,0,1
1500826323127832578,0,general discourse,1,1
1500983743032483845,0,general discourse,1,1
1503103273556971521,0,general discourse,0,1
1505807611295318018,0,general discourse,1,1
1506977396737679364,0,general discourse,0,0
1507737471089405955,0,general discourse,1,1
1510315090259722246,0,general discourse,0,0
1510677330812977158,0,general discourse,1,1
1510926154777206790,0,general discourse,0,1
1511538439681986563,0,general discourse,0,0
1511895791354343425,0,general discourse,1,1
1512427331427749891,0,general discourse,0,0
1513650753780563973,0,general discourse,0,0
1513966220965519364,0,general discourse,0,0
1514414887870427136,0,general discourse,0,1
1515741885184184328,0,general discourse,1,1
1516102318764306442,1,against Ukraine,1,1
1516474686162575365,0,general discourse,0,0
1517970975782060034,0,general discourse,0,1
1520176267961712640,0,general discourse,1,1
1520874513113747467,1,against Western countries,1,1
1521021201103015938,0,general discourse,0,0
1521907652384727040,1,against Western countries,0,1
1522272192863608832,1,pro Russian government,1,1
1524778487952850944,0,general discourse,0,1
1527758371503452162,0,general discourse,1,1
1528431679261618179,0,general discourse,0,1
1530257459453079553,0,general discourse,1,1
1534065782572736512,1,against Ukraine,0,0
1534519143935922177,0,general discourse,0,0
1572569873250947072,0,general discourse,0,0
1537987665424814082,0,general discourse,0,1
1542085076216954880,0,general discourse,0,0
1543140372574097409,0,general discourse,0,0
1546613508745400321,0,general discourse,0,1
1546925152994267137,0,general discourse,1,1
1546926416482209792,1,against Ukraine,1,1
1549105504638496768,0,general discourse,0,0
1554596265643622401,0,general discourse,1,1
1556234235358244865,0,general discourse,0,1
1556960328960860161,0,general discourse,0,1
1559220183088205834,0,general discourse,0,1
1559999286221438976,0,general discourse,0,1
1564038820672131072,0,general discourse,0,0
1567008451699642368,0,general discourse,0,1
1568205805484376065,1,pro Russian government,1,1
1568895398869368834,0,general discourse,1,1
1569913692984328193,0,general discourse,0,0
1364460535761272832,0,general discourse,1,1
1371852486454165509,0,general discourse,0,0
1392824447191506946,0,general discourse,0,0
1441131440767307781,0,general discourse,0,1
1449962843214733313,0,general discourse,0,1
1454114599293292546,0,general discourse,0,0
1476617946470432769,0,general discourse,1,1
1492860924646117378,0,general discourse,0,0
1496423004812759044,0,general discourse,0,0
1496860876644651013,0,general discourse,0,0
1496921437680062474,0,general discourse,0,0
1497299785774211073,0,general discourse,0,0
1497842278156894209,0,general discourse,0,0
1497934508246515715,0,general discourse,0,0
1497948926305251332,0,general discourse,0,0
1498319867291783168,0,general discourse,1,1
1498881831864840198,0,general discourse,0,1
1499022640568229895,0,general discourse,0,1
1499032483773485060,0,general discourse,0,1
1499531716586872834,0,general discourse,1,1
1499539126059778050,0,general discourse,0,1
1500424630305124362,0,general discourse,1,1
1501240924239802368,0,general discourse,0,0
1501302803280576519,0,general discourse,1,1
1502311738276032515,0,general discourse,0,0
1502966893501722629,0,general discourse,1,1
1504113674008600587,0,general discourse,0,1
1504450820565307401,0,general discourse,0,1
1504574206792589317,0,general discourse,1,1
1504714707004973072,0,general discourse,1,1
1504879137516830723,0,general discourse,0,0
1506162866545565696,0,general discourse,0,0
1506311419351941124,0,general discourse,0,1
1500800330400944132,1,against Western countries,0,1
1506554594708496387,0,general discourse,0,0
1507141630029139975,0,general discourse,0,0
1508156489931837442,1,against Western countries,1,1
1509369083875102724,0,general discourse,0,1
1511029630324465665,1,against Ukraine,1,1
1512813776311103494,0,general discourse,1,1
1514633422202937352,0,general discourse,0,0
1514986872241463299,0,general discourse,1,1
1515572422770049029,0,general discourse,1,1
1515796457726439428,0,general discourse,0,0
1497585562600947714,0,general discourse,0,0
1505634633748140034,0,general discourse,0,0
1517253471266910212,0,general discourse,1,1
1517624747756224512,0,general discourse,0,1
1517880813047758848,0,general discourse,0,1
1517994537960022016,0,general discourse,0,1
1521484305054285827,0,general discourse,1,1
1523407336420773888,0,general discourse,0,0
1524266824489074688,0,general discourse,0,0
1524902516131090434,0,general discourse,1,1
1529218541857161221,0,general discourse,0,0
1532083003660312576,0,general discourse,1,1
1533446882168557568,0,general discourse,0,0
1539909894446485504,0,general discourse,0,0
1550288679536574464,0,general discourse,1,1
1554772813822697474,0,general discourse,0,1
1562579268743630849,0,general discourse,1,1
1571890303522463748,0,general discourse,1,1
1571936716394569728,0,general discourse,0,0
1572246247012175876,0,general discourse,0,1
1274294054243762176,0,general discourse,1,1
1368229160330682371,0,general discourse,1,1
1372577217008578568,0,general discourse,1,1
1436771666315591691,0,general discourse,0,1
1373727461825990659,0,general discourse,1,1
1572627219666849793,0,general discourse,0,1
1511627130643398661,0,general discourse,0,0
1496513450360639488,0,general discourse,0,0
1374504412618448896,0,general discourse,1,1
1385774110953910278,0,general discourse,0,0
1393310627196809217,0,general discourse,0,1
1397764223589969928,0,general discourse,0,0
1404970908540936194,0,general discourse,0,1
1405563389020196864,0,general discourse,1,1
1408544332500586496,0,general discourse,1,1
1486809727527002113,0,general discourse,1,1
1422542287247130638,0,general discourse,0,0
